,0,1
2035,['10'],['./data/trainImg/5/well_6506_12_5_4290.0_4291.0_1395.png']
2036,['0'],['./data/trainImg/5/well_6506_12_5_4290.0_4291.0_1396.png']
2037,['10'],['./data/trainImg/5/well_6506_12_5_4290.0_4291.0_1397.png']
2038,['10'],['./data/trainImg/5/well_6506_12_5_4290.0_4291.0_1398.png']
2039,['0'],['./data/trainImg/5/well_6506_12_5_4293.0_4294.0_1411.png']
2040,['0'],['./data/trainImg/5/well_6506_12_5_4294.0_4295.0_1412.png']
2041,['0'],['./data/trainImg/5/well_6506_12_5_4294.0_4295.0_1413.png']
2042,['0'],['./data/trainImg/5/well_6506_12_5_4306.0_4307.0_1442.png']
2043,['0'],['./data/trainImg/5/well_6506_12_5_4306.0_4307.0_1443.png']
2044,['10'],['./data/trainImg/5/well_6506_12_5_4306.0_4307.0_1444.png']
2045,['10'],['./data/trainImg/5/well_6506_12_5_4307.0_4308.0_1445.png']
2046,['10'],['./data/trainImg/5/well_6506_12_5_4307.0_4308.0_1446.png']
2047,['10'],['./data/trainImg/5/well_6506_12_5_4307.0_4308.0_1447.png']
2048,['10'],['./data/trainImg/5/well_6506_12_5_4307.0_4308.0_1448.png']
2049,['10'],['./data/trainImg/5/well_6506_12_5_4307.0_4308.0_1449.png']
2050,['10'],['./data/trainImg/5/well_6506_12_5_4308.0_4309.0_1450.png']
2051,['10'],['./data/trainImg/5/well_6506_12_5_4308.0_4309.0_1451.png']
2052,['10'],['./data/trainImg/5/well_6506_12_5_4308.0_4309.0_1452.png']
2053,['0'],['./data/trainImg/5/well_6506_12_5_4308.0_4309.0_1453.png']
2054,['0'],['./data/trainImg/5/well_6506_12_5_4308.0_4309.0_1454.png']
2055,['10'],['./data/trainImg/5/well_6506_12_5_4309.0_4310.0_1455.png']
2056,['10'],['./data/trainImg/5/well_6506_12_5_4309.0_4310.0_1456.png']
2057,['10'],['./data/trainImg/5/well_6506_12_5_4309.0_4310.0_1457.png']
2058,['10'],['./data/trainImg/5/well_6506_12_5_4309.0_4310.0_1458.png']
2059,['0'],['./data/trainImg/5/well_6506_12_5_4309.0_4310.0_1459.png']
2060,['0'],['./data/trainImg/5/well_6506_12_5_4310.0_4311.0_1460.png']
2061,['10'],['./data/trainImg/5/well_6506_12_5_4310.0_4311.0_1461.png']
2062,['0'],['./data/trainImg/5/well_6506_12_5_4311.0_4312.0_1462.png']
2063,['10'],['./data/trainImg/5/well_6506_12_5_4311.0_4312.0_1465.png']
2064,['10'],['./data/trainImg/5/well_6506_12_5_4311.0_4312.0_1466.png']
2065,['10'],['./data/trainImg/5/well_6506_12_5_4312.0_4313.0_1467.png']
2066,['0'],['./data/trainImg/5/well_6506_12_5_4316.0_4317.0_1482.png']
2067,['0'],['./data/trainImg/5/well_6506_12_5_4316.0_4317.0_1483.png']
2068,['0'],['./data/trainImg/5/well_6506_12_5_4316.0_4317.0_1484.png']
2069,['10'],['./data/trainImg/5/well_6506_12_5_4316.0_4317.0_1485.png']
2070,['0'],['./data/trainImg/5/well_6506_12_5_4317.0_4318.0_1487.png']
2071,['0'],['./data/trainImg/5/well_6506_12_5_4317.0_4318.0_1488.png']
2072,['10'],['./data/trainImg/5/well_6506_12_5_4317.0_4318.0_1489.png']
2073,['0'],['./data/trainImg/5/well_6506_12_5_4318.0_4319.0_1490.png']
2074,['10'],['./data/trainImg/5/well_6506_12_5_4319.0_4320.0_1495.png']
2075,['10'],['./data/trainImg/5/well_6506_12_5_4319.0_4320.0_1496.png']
2076,['10'],['./data/trainImg/5/well_6506_12_5_4319.0_4320.0_1497.png']
2077,['10'],['./data/trainImg/5/well_6506_12_5_4319.0_4320.0_1498.png']
2078,['10'],['./data/trainImg/5/well_6506_12_5_4320.0_4321.0_1499.png']
2079,['10'],['./data/trainImg/5/well_6506_12_5_4320.0_4321.0_1500.png']
2080,['10'],['./data/trainImg/5/well_6506_12_5_4320.0_4321.0_1501.png']
2081,['0'],['./data/trainImg/5/well_6506_12_5_4320.0_4321.0_1502.png']
2082,['0'],['./data/trainImg/5/well_6506_12_5_4321.0_4322.0_1503.png']
2083,['10'],['./data/trainImg/5/well_6506_12_5_4321.0_4322.0_1504.png']
2084,['10'],['./data/trainImg/5/well_6506_12_5_4321.0_4322.0_1505.png']
2085,['0'],['./data/trainImg/5/well_6506_12_5_4321.0_4322.0_1506.png']
2086,['10'],['./data/trainImg/5/well_6506_12_5_4322.0_4323.0_1507.png']
2087,['10'],['./data/trainImg/5/well_6506_12_5_4322.0_4323.0_1508.png']
2088,['10'],['./data/trainImg/5/well_6506_12_5_4322.0_4323.0_1509.png']
2089,['10'],['./data/trainImg/5/well_6506_12_5_4322.0_4323.0_1510.png']
2090,['10'],['./data/trainImg/5/well_6506_12_5_4322.0_4323.0_1511.png']
2091,['10'],['./data/trainImg/5/well_6506_12_5_4323.0_4324.0_1515.png']
2092,['10'],['./data/trainImg/5/well_6506_12_5_4323.0_4324.0_1516.png']
2093,['10'],['./data/trainImg/5/well_6506_12_5_4328.0_4329.0_1522.png']
2094,['10'],['./data/trainImg/5/well_6506_12_5_4328.0_4329.0_1523.png']
2095,['10'],['./data/trainImg/5/well_6506_12_5_4328.0_4329.0_1524.png']
2096,['10'],['./data/trainImg/5/well_6506_12_5_4328.0_4329.0_1525.png']
2097,['10'],['./data/trainImg/5/well_6506_12_5_4335.0_4336.0_1541.png']
2098,['10'],['./data/trainImg/5/well_6506_12_5_4335.0_4336.0_1543.png']
2099,['10'],['./data/trainImg/5/well_6506_12_5_4337.0_4338.0_1553.png']
2100,['10'],['./data/trainImg/5/well_6506_12_5_4338.0_4339.0_1554.png']
2101,['10'],['./data/trainImg/5/well_6506_12_5_4338.0_4339.0_1555.png']
2102,['10'],['./data/trainImg/5/well_6506_12_5_4338.0_4339.0_1556.png']
2103,['10'],['./data/trainImg/5/well_6506_12_5_4339.0_4340.0_1557.png']
2104,['0'],['./data/trainImg/5/well_6506_12_5_4339.0_4340.0_1558.png']
2105,['0'],['./data/trainImg/5/well_6506_12_5_4339.0_4340.0_1559.png']
2106,['10'],['./data/trainImg/5/well_6506_12_5_4339.0_4340.0_1560.png']
2107,['10'],['./data/trainImg/5/well_6506_12_5_4339.0_4340.0_1561.png']
2108,['10'],['./data/trainImg/5/well_6506_12_5_4340.0_4341.0_1564.png']
2109,['0'],['./data/trainImg/5/well_6506_12_5_4340.0_4341.0_1565.png']
2110,['10'],['./data/trainImg/5/well_6506_12_5_4340.0_4341.0_1566.png']
2111,['10'],['./data/trainImg/5/well_6506_12_5_4341.0_4342.0_1570.png']
2112,['10'],['./data/trainImg/5/well_6506_12_5_4342.0_4343.0_1571.png']
2113,['0'],['./data/trainImg/5/well_6506_12_5_4342.0_4343.0_1572.png']
2114,['10'],['./data/trainImg/5/well_6506_12_5_4342.0_4343.0_1573.png']
2115,['10'],['./data/trainImg/5/well_6506_12_5_4345.0_4346.0_1574.png']
2116,['0'],['./data/trainImg/5/well_6506_12_5_4345.0_4346.0_1575.png']
2117,['0'],['./data/trainImg/5/well_6506_12_5_4348.0_4349.0_1586.png']
2118,['10'],['./data/trainImg/5/well_6506_12_5_4348.0_4349.0_1587.png']
2119,['10'],['./data/trainImg/5/well_6506_12_5_4349.0_4350.0_1588.png']
2120,['10'],['./data/trainImg/5/well_6506_12_5_4350.0_4351.0_1592.png']
2121,['10'],['./data/trainImg/5/well_6506_12_5_4350.0_4351.0_1593.png']
2122,['0'],['./data/trainImg/5/well_6506_12_5_4350.0_4351.0_1594.png']
2123,['10'],['./data/trainImg/5/well_6506_12_5_4350.0_4351.0_1595.png']
2124,['10'],['./data/trainImg/5/well_6506_12_5_4350.0_4351.0_1596.png']
2125,['10'],['./data/trainImg/5/well_6506_12_5_4351.0_4352.0_1597.png']
2126,['0'],['./data/trainImg/5/well_6506_12_5_4351.0_4352.0_1598.png']
2127,['10'],['./data/trainImg/5/well_6506_12_5_4351.0_4352.0_1599.png']
2128,['10'],['./data/trainImg/5/well_6506_12_5_4351.0_4352.0_1600.png']
2129,['10'],['./data/trainImg/5/well_6506_12_5_4351.0_4352.0_1601.png']
2130,['10'],['./data/trainImg/5/well_6506_12_5_4352.0_4353.0_1602.png']
2131,['0'],['./data/trainImg/5/well_6506_12_5_4352.0_4353.0_1603.png']
2132,['0'],['./data/trainImg/5/well_6506_12_5_4352.0_4353.0_1604.png']
2133,['10'],['./data/trainImg/5/well_6506_12_5_4352.0_4353.0_1605.png']
2134,['10'],['./data/trainImg/5/well_6506_12_5_4352.0_4353.0_1606.png']
2135,['0'],['./data/trainImg/5/well_6506_12_5_4353.0_4354.0_1608.png']
2136,['10'],['./data/trainImg/5/well_6506_12_5_4353.0_4354.0_1609.png']
2137,['10'],['./data/trainImg/5/well_6506_12_5_4353.0_4354.0_1610.png']
2138,['10'],['./data/trainImg/5/well_6506_12_5_4353.0_4354.0_1611.png']
2139,['10'],['./data/trainImg/5/well_6506_12_5_4354.0_4355.0_1612.png']
2140,['10'],['./data/trainImg/5/well_6506_12_5_4354.0_4355.0_1615.png']
2141,['10'],['./data/trainImg/5/well_6506_12_5_4355.0_4356.0_1620.png']
2142,['0'],['./data/trainImg/5/well_6506_12_5_4356.0_4357.0_1621.png']
2143,['0'],['./data/trainImg/5/well_6506_12_5_4356.0_4357.0_1622.png']
2144,['10'],['./data/trainImg/5/well_6506_12_5_4356.0_4357.0_1623.png']
2145,['10'],['./data/trainImg/5/well_6506_12_5_4356.0_4357.0_1624.png']
2146,['0'],['./data/trainImg/5/well_6506_12_5_4356.0_4357.0_1625.png']
2147,['10'],['./data/trainImg/5/well_6506_12_5_4357.0_4358.0_1626.png']
2148,['10'],['./data/trainImg/5/well_6506_12_5_4357.0_4358.0_1627.png']
2149,['10'],['./data/trainImg/5/well_6506_12_5_4358.0_4359.0_1633.png']
2150,['10'],['./data/trainImg/5/well_6506_12_5_4358.0_4359.0_1634.png']
2151,['10'],['./data/trainImg/5/well_6506_12_5_4359.0_4360.0_1635.png']
2152,['0'],['./data/trainImg/5/well_6506_12_5_4359.0_4360.0_1636.png']
2153,['10'],['./data/trainImg/5/well_6506_12_5_4359.0_4360.0_1637.png']
2154,['10'],['./data/trainImg/5/well_6506_12_5_4359.0_4360.0_1638.png']
2155,['10'],['./data/trainImg/5/well_6506_12_5_4359.0_4360.0_1639.png']
2156,['10'],['./data/trainImg/5/well_6506_12_5_4360.0_4361.0_1640.png']
2157,['10'],['./data/trainImg/5/well_6506_12_5_4360.0_4361.0_1641.png']
2158,['10'],['./data/trainImg/5/well_6506_12_6_4333.0_4334.0_95.png']
2159,['10'],['./data/trainImg/5/well_6506_12_6_4333.0_4334.0_96.png']
2160,['10'],['./data/trainImg/5/well_6506_12_6_4333.0_4334.0_97.png']
2161,['10'],['./data/trainImg/5/well_6506_12_6_4333.0_4334.0_98.png']
2162,['10'],['./data/trainImg/5/well_6506_12_6_4440.0_4441.0_243.png']
2163,['0'],['./data/trainImg/5/well_6506_12_6_4441.0_4442.0_244.png']
2164,['10'],['./data/trainImg/5/well_6506_12_6_4441.0_4442.0_245.png']
2165,['0'],['./data/trainImg/5/well_6506_12_6_4441.0_4442.0_246.png']
2166,['0'],['./data/trainImg/5/well_6506_12_6_4441.0_4442.0_247.png']
2167,['0'],['./data/trainImg/5/well_6506_12_6_4441.0_4442.0_248.png']
2168,['0'],['./data/trainImg/5/well_6506_12_6_4442.0_4443.0_249.png']
2169,['10'],['./data/trainImg/5/well_6506_12_6_4442.0_4443.0_250.png']
2170,['10'],['./data/trainImg/5/well_6506_12_6_4442.0_4443.0_251.png']
2171,['0'],['./data/trainImg/5/well_6506_12_6_4442.0_4443.0_252.png']
2172,['10'],['./data/trainImg/5/well_6506_12_6_4442.0_4443.0_253.png']
2173,['10'],['./data/trainImg/5/well_6506_12_6_4443.0_4444.0_254.png']
2174,['10'],['./data/trainImg/5/well_6506_12_6_4443.0_4444.0_255.png']
2175,['10'],['./data/trainImg/5/well_6506_12_6_4443.0_4444.0_256.png']
2176,['0'],['./data/trainImg/5/well_6506_12_6_4443.0_4444.0_257.png']
2177,['10'],['./data/trainImg/5/well_6506_12_6_4443.0_4444.0_258.png']
2178,['0'],['./data/trainImg/5/well_6506_12_6_4444.0_4445.0_259.png']
2179,['10'],['./data/trainImg/5/well_6506_12_6_4444.0_4445.0_260.png']
2180,['10'],['./data/trainImg/5/well_6506_12_6_4444.0_4445.0_261.png']
2181,['10'],['./data/trainImg/5/well_6506_12_6_4444.0_4445.0_262.png']
2182,['0'],['./data/trainImg/5/well_6506_12_6_4444.0_4445.0_263.png']
2183,['10'],['./data/trainImg/5/well_6506_12_6_4445.0_4446.0_264.png']
2184,['10'],['./data/trainImg/5/well_6506_12_6_4445.0_4446.0_265.png']
2185,['10'],['./data/trainImg/5/well_6506_12_6_4445.0_4446.0_266.png']
2186,['10'],['./data/trainImg/5/well_6506_12_6_4445.0_4446.0_267.png']
2187,['10'],['./data/trainImg/5/well_6506_12_6_4445.0_4446.0_268.png']
2188,['0'],['./data/trainImg/5/well_6506_12_6_4446.0_4447.0_269.png']
2189,['0'],['./data/trainImg/5/well_6506_12_6_4446.0_4447.0_270.png']
2190,['10'],['./data/trainImg/5/well_6506_12_6_4446.0_4447.0_271.png']
2191,['10'],['./data/trainImg/5/well_6506_12_6_4446.0_4447.0_272.png']
2192,['0'],['./data/trainImg/5/well_6506_12_6_4446.0_4447.0_273.png']
2193,['0'],['./data/trainImg/5/well_6506_12_6_4447.0_4448.0_274.png']
2194,['10'],['./data/trainImg/5/well_6506_12_6_4447.0_4448.0_275.png']
2195,['10'],['./data/trainImg/5/well_6506_12_6_4447.0_4448.0_276.png']
2196,['10'],['./data/trainImg/5/well_6506_12_6_4447.0_4448.0_277.png']
2197,['0'],['./data/trainImg/5/well_6506_12_6_4447.0_4448.0_278.png']
2198,['10'],['./data/trainImg/5/well_6506_12_6_4448.0_4449.0_279.png']
2199,['10'],['./data/trainImg/5/well_6506_12_6_4448.0_4449.0_280.png']
2200,['10'],['./data/trainImg/5/well_6506_12_6_4448.0_4449.0_281.png']
2201,['10'],['./data/trainImg/5/well_6506_12_6_4448.0_4449.0_282.png']
2202,['10'],['./data/trainImg/5/well_6506_12_6_4448.0_4449.0_283.png']
2203,['10'],['./data/trainImg/5/well_6506_12_6_4449.0_4450.0_284.png']
2204,['10'],['./data/trainImg/5/well_6506_12_6_4449.0_4450.0_285.png']
2205,['0'],['./data/trainImg/5/well_6506_12_6_4449.0_4450.0_286.png']
2206,['0'],['./data/trainImg/5/well_6506_12_6_4449.0_4450.0_287.png']
2207,['0'],['./data/trainImg/5/well_6506_12_6_4449.0_4450.0_288.png']
2208,['10'],['./data/trainImg/5/well_6506_12_6_4450.0_4451.0_289.png']
2209,['10'],['./data/trainImg/5/well_6506_12_6_4450.0_4451.0_290.png']
2210,['10'],['./data/trainImg/5/well_6506_12_6_4450.0_4451.0_291.png']
2211,['10'],['./data/trainImg/5/well_6506_12_6_4450.0_4451.0_292.png']
2212,['0'],['./data/trainImg/5/well_6506_12_6_4450.0_4451.0_293.png']
2213,['0'],['./data/trainImg/5/well_6506_12_6_4451.0_4452.0_294.png']
2214,['10'],['./data/trainImg/5/well_6506_12_6_4451.0_4452.0_295.png']
2215,['10'],['./data/trainImg/5/well_6506_12_6_4452.0_4453.0_301.png']
2216,['10'],['./data/trainImg/5/well_6506_12_6_4452.0_4453.0_302.png']
2217,['10'],['./data/trainImg/5/well_6506_12_6_4452.0_4453.0_303.png']
2218,['0'],['./data/trainImg/5/well_6506_12_6_4455.0_4456.0_312.png']
2219,['0'],['./data/trainImg/5/well_6506_12_6_4455.0_4456.0_313.png']
2220,['0'],['./data/trainImg/5/well_6506_12_6_4455.0_4456.0_314.png']
2221,['10'],['./data/trainImg/5/well_6506_12_6_4456.0_4457.0_315.png']
2222,['10'],['./data/trainImg/5/well_6506_12_6_4456.0_4457.0_316.png']
2223,['0'],['./data/trainImg/5/well_6506_12_6_4456.0_4457.0_317.png']
2224,['0'],['./data/trainImg/5/well_6506_12_6_4456.0_4457.0_318.png']
2225,['0'],['./data/trainImg/5/well_6506_12_6_4456.0_4457.0_319.png']
2226,['0'],['./data/trainImg/5/well_6506_12_6_4457.0_4458.0_320.png']
2227,['0'],['./data/trainImg/5/well_6506_12_6_4457.0_4458.0_321.png']
2228,['0'],['./data/trainImg/5/well_6506_12_6_4457.0_4458.0_322.png']
2229,['10'],['./data/trainImg/5/well_6506_12_6_4457.0_4458.0_323.png']
2230,['0'],['./data/trainImg/5/well_6506_12_6_4457.0_4458.0_324.png']
2231,['10'],['./data/trainImg/5/well_6506_12_6_4458.0_4459.0_327.png']
2232,['10'],['./data/trainImg/5/well_6506_12_6_4459.0_4460.0_328.png']
2233,['0'],['./data/trainImg/5/well_6506_12_6_4459.0_4460.0_329.png']
2234,['10'],['./data/trainImg/5/well_6506_12_6_4459.0_4460.0_330.png']
2235,['10'],['./data/trainImg/5/well_6506_12_6_4459.0_4460.0_331.png']
2236,['0'],['./data/trainImg/5/well_6506_12_6_4459.0_4460.0_332.png']
2237,['10'],['./data/trainImg/5/well_6506_12_6_4487.0_4488.0_461.png']
2238,['10'],['./data/trainImg/5/well_6506_12_6_4487.0_4488.0_462.png']
2239,['0'],['./data/trainImg/5/well_6506_12_6_4488.0_4489.0_463.png']
2240,['10'],['./data/trainImg/5/well_6506_12_6_4488.0_4489.0_464.png']
2241,['10'],['./data/trainImg/5/well_6506_12_6_4488.0_4489.0_465.png']
2242,['0'],['./data/trainImg/5/well_6506_12_6_4490.0_4491.0_466.png']
2243,['10'],['./data/trainImg/5/well_6506_12_6_4490.0_4491.0_467.png']
2244,['0'],['./data/trainImg/5/well_6506_12_6_4490.0_4491.0_468.png']
2245,['0'],['./data/trainImg/5/well_6506_12_6_4490.0_4491.0_469.png']
2246,['0'],['./data/trainImg/5/well_6506_12_6_4491.0_4492.0_470.png']
2247,['0'],['./data/trainImg/5/well_6506_12_6_4491.0_4492.0_471.png']
2248,['0'],['./data/trainImg/5/well_6506_12_6_4492.0_4493.0_474.png']
2249,['0'],['./data/trainImg/5/well_6506_12_6_4492.0_4493.0_475.png']
2250,['0'],['./data/trainImg/5/well_6506_12_6_4492.0_4493.0_476.png']
2251,['10'],['./data/trainImg/5/well_6506_12_6_4492.0_4493.0_477.png']
2252,['10'],['./data/trainImg/5/well_6506_12_6_4492.0_4493.0_478.png']
2253,['8'],['./data/trainImg/5/well_6506_12_6_4493.0_4494.0_479.png']
2254,['10'],['./data/trainImg/5/well_6506_12_6_4507.0_4508.0_550.png']
2255,['0'],['./data/trainImg/5/well_6506_12_6_4522.0_4523.0_617.png']
2256,['10'],['./data/trainImg/5/well_6506_12_6_4527.0_4528.0_639.png']
2257,['10'],['./data/trainImg/5/well_6506_12_6_4527.0_4528.0_640.png']
2258,['10'],['./data/trainImg/5/well_6506_12_6_4527.0_4528.0_641.png']
2259,['0'],['./data/trainImg/5/well_6506_12_6_4527.0_4528.0_642.png']
2260,['0'],['./data/trainImg/5/well_6506_12_6_4558.0_4559.0_739.png']
2261,['10'],['./data/trainImg/5/well_6506_12_6_4564.0_4565.0_763.png']
2262,['0'],['./data/trainImg/5/well_6506_12_6_4607.0_4608.0_945.png']
2263,['10'],['./data/trainImg/5/well_6506_12_6_4607.0_4608.0_946.png']
2264,['10'],['./data/trainImg/5/well_6506_12_6_4607.0_4608.0_947.png']
2265,['0'],['./data/trainImg/5/well_6506_12_6_4608.0_4609.0_948.png']
2266,['10'],['./data/trainImg/5/well_6506_12_6_4608.0_4609.0_949.png']
2267,['0'],['./data/trainImg/5/well_6506_12_6_4608.0_4609.0_950.png']
2268,['0'],['./data/trainImg/5/well_6506_12_6_4608.0_4609.0_951.png']
2269,['10'],['./data/trainImg/5/well_6506_12_6_4608.0_4609.0_952.png']
2270,['0'],['./data/trainImg/5/well_6506_12_6_4609.0_4610.0_953.png']
2271,['10'],['./data/trainImg/5/well_6506_12_6_4609.0_4610.0_954.png']
2272,['10'],['./data/trainImg/5/well_6506_12_6_4609.0_4610.0_955.png']
2273,['10'],['./data/trainImg/5/well_6506_12_6_4609.0_4610.0_956.png']
2274,['10'],['./data/trainImg/5/well_6506_12_6_4609.0_4610.0_957.png']
2275,['0'],['./data/trainImg/5/well_6506_12_6_4610.0_4611.0_958.png']
2276,['10'],['./data/trainImg/5/well_6506_12_6_4612.0_4613.0_971.png']
2277,['0'],['./data/trainImg/5/well_6506_12_6_4612.0_4613.0_972.png']
2278,['10'],['./data/trainImg/5/well_6506_12_6_4613.0_4614.0_973.png']
2279,['10'],['./data/trainImg/5/well_6506_12_6_4613.0_4614.0_974.png']
2280,['10'],['./data/trainImg/5/well_6506_12_6_4613.0_4614.0_975.png']
2281,['0'],['./data/trainImg/5/well_6506_12_6_4613.0_4614.0_976.png']
2282,['0'],['./data/trainImg/5/well_6506_12_6_4613.0_4614.0_977.png']
2283,['10'],['./data/trainImg/5/well_6506_12_6_4614.0_4615.0_978.png']
2284,['0'],['./data/trainImg/5/well_6506_12_6_4614.0_4615.0_979.png']
2285,['10'],['./data/trainImg/5/well_6506_12_6_4617.0_4618.0_995.png']
2286,['10'],['./data/trainImg/5/well_6506_12_6_4618.0_4619.0_1000.png']
2287,['10'],['./data/trainImg/5/well_6506_12_6_4618.0_4619.0_996.png']
2288,['10'],['./data/trainImg/5/well_6506_12_6_4618.0_4619.0_997.png']
2289,['10'],['./data/trainImg/5/well_6506_12_6_4618.0_4619.0_998.png']
2290,['0'],['./data/trainImg/5/well_6506_12_6_4618.0_4619.0_999.png']
2291,['0'],['./data/trainImg/5/well_6506_12_6_4619.0_4620.0_1001.png']
2292,['0'],['./data/trainImg/5/well_6506_12_6_4619.0_4620.0_1002.png']
2293,['0'],['./data/trainImg/5/well_6506_12_6_4619.0_4620.0_1003.png']
2294,['8'],['./data/trainImg/5/well_6506_12_6_4619.0_4620.0_1004.png']
2295,['10'],['./data/trainImg/5/well_6506_12_6_4619.0_4620.0_1005.png']
2296,['10'],['./data/trainImg/5/well_6506_12_6_4620.0_4621.0_1006.png']
2297,['10'],['./data/trainImg/5/well_6506_12_6_4620.0_4621.0_1007.png']
2298,['10'],['./data/trainImg/5/well_6506_12_6_4620.0_4621.0_1008.png']
2299,['10'],['./data/trainImg/5/well_6506_12_6_4620.0_4621.0_1009.png']
2300,['10'],['./data/trainImg/5/well_6506_12_6_4620.0_4621.0_1010.png']
2301,['0'],['./data/trainImg/5/well_6506_12_6_4621.0_4622.0_1011.png']
2302,['10'],['./data/trainImg/5/well_6506_12_6_4621.0_4622.0_1012.png']
2303,['0'],['./data/trainImg/5/well_6506_12_6_4626.0_4627.0_1038.png']
2304,['0'],['./data/trainImg/5/well_6506_12_6_4626.0_4627.0_1039.png']
2305,['0'],['./data/trainImg/5/well_6506_12_6_4626.0_4627.0_1040.png']
2306,['0'],['./data/trainImg/5/well_6506_12_6_4627.0_4628.0_1041.png']
2307,['10'],['./data/trainImg/5/well_6506_12_6_4627.0_4628.0_1042.png']
2308,['0'],['./data/trainImg/5/well_6506_12_6_4627.0_4628.0_1043.png']
2309,['10'],['./data/trainImg/5/well_6506_12_6_4630.0_4631.0_1055.png']
2310,['10'],['./data/trainImg/5/well_6506_12_6_4630.0_4631.0_1056.png']
2311,['10'],['./data/trainImg/5/well_6506_12_6_4630.0_4631.0_1057.png']
2312,['10'],['./data/trainImg/5/well_6506_12_6_4630.0_4631.0_1058.png']
2313,['0'],['./data/trainImg/6/well_6406_3_2_3931.0_3932.0_1.png']
2314,['10'],['./data/trainImg/6/well_6406_3_2_3931.0_3932.0_2.png']
2315,['8'],['./data/trainImg/6/well_6406_3_2_3931.0_3932.0_3.png']
2316,['10'],['./data/trainImg/6/well_6406_3_2_3931.0_3932.0_4.png']
2317,['10'],['./data/trainImg/6/well_6406_3_2_3931.0_3932.0_5.png']
2318,['10'],['./data/trainImg/6/well_6406_3_2_3932.0_3933.0_10.png']
2319,['10'],['./data/trainImg/6/well_6406_3_2_3932.0_3933.0_6.png']
2320,['10'],['./data/trainImg/6/well_6406_3_2_3932.0_3933.0_7.png']
2321,['10'],['./data/trainImg/6/well_6406_3_2_3932.0_3933.0_8.png']
2322,['10'],['./data/trainImg/6/well_6406_3_2_3932.0_3933.0_9.png']
2323,['10'],['./data/trainImg/6/well_6406_3_2_3933.0_3934.0_11.png']
2324,['10'],['./data/trainImg/6/well_6406_3_2_3933.0_3934.0_12.png']
2325,['10'],['./data/trainImg/6/well_6406_3_2_3933.0_3934.0_13.png']
2326,['10'],['./data/trainImg/6/well_6406_3_2_3933.0_3934.0_14.png']
2327,['10'],['./data/trainImg/6/well_6406_3_2_3933.0_3934.0_15.png']
2328,['10'],['./data/trainImg/6/well_6406_3_2_3941.0_3942.0_48.png']
2329,['0'],['./data/trainImg/6/well_6406_3_2_3941.0_3942.0_49.png']
2330,['10'],['./data/trainImg/6/well_6406_3_2_3944.0_3945.0_64.png']
2331,['10'],['./data/trainImg/6/well_6406_3_2_3945.0_3946.0_68.png']
2332,['10'],['./data/trainImg/6/well_6406_3_2_3946.0_3947.0_74.png']
2333,['10'],['./data/trainImg/6/well_6406_3_2_3947.0_3948.0_79.png']
2334,['0'],['./data/trainImg/6/well_6406_3_2_3948.0_3949.0_80.png']
2335,['10'],['./data/trainImg/6/well_6406_3_2_3948.0_3949.0_83.png']
2336,['10'],['./data/trainImg/6/well_6406_3_2_3948.0_3949.0_84.png']
2337,['10'],['./data/trainImg/6/well_6406_3_2_3949.0_3950.0_85.png']
2338,['0'],['./data/trainImg/6/well_6406_3_2_3949.0_3950.0_86.png']
2339,['10'],['./data/trainImg/6/well_6406_3_2_3949.0_3950.0_87.png']
2340,['10'],['./data/trainImg/6/well_6406_3_2_3950.0_3951.0_90.png']
2341,['10'],['./data/trainImg/6/well_6406_3_2_3950.0_3951.0_91.png']
2342,['0'],['./data/trainImg/6/well_6406_3_2_3950.0_3951.0_92.png']
2343,['0'],['./data/trainImg/6/well_6406_3_2_3950.0_3951.0_93.png']
2344,['10'],['./data/trainImg/6/well_6406_3_2_3950.0_3951.0_94.png']
2345,['10'],['./data/trainImg/6/well_6406_3_2_3951.0_3952.0_95.png']
2346,['10'],['./data/trainImg/6/well_6406_3_2_3954.0_3955.0_113.png']
2347,['10'],['./data/trainImg/6/well_6406_3_2_3954.0_3955.0_114.png']
2348,['10'],['./data/trainImg/6/well_6406_3_2_3955.0_3956.0_115.png']
2349,['0'],['./data/trainImg/6/well_6406_3_2_3956.0_3957.0_120.png']
2350,['10'],['./data/trainImg/6/well_6406_3_2_3956.0_3957.0_121.png']
2351,['10'],['./data/trainImg/6/well_6406_3_2_3958.0_3959.0_131.png']
2352,['10'],['./data/trainImg/6/well_6406_3_2_3958.0_3959.0_132.png']
2353,['10'],['./data/trainImg/6/well_6406_3_2_3958.0_3959.0_133.png']
2354,['10'],['./data/trainImg/6/well_6406_3_2_3958.0_3959.0_134.png']
2355,['10'],['./data/trainImg/6/well_6406_3_2_3959.0_3960.0_135.png']
2356,['0'],['./data/trainImg/6/well_6406_3_2_3959.0_3960.0_136.png']
2357,['0'],['./data/trainImg/6/well_6406_3_2_3959.0_3960.0_137.png']
2358,['10'],['./data/trainImg/6/well_6406_3_2_3959.0_3960.0_138.png']
2359,['10'],['./data/trainImg/6/well_6406_3_2_3959.0_3960.0_139.png']
2360,['0'],['./data/trainImg/6/well_6406_3_2_3960.0_3961.0_140.png']
2361,['0'],['./data/trainImg/6/well_6406_3_2_3960.0_3961.0_141.png']
2362,['0'],['./data/trainImg/6/well_6406_3_2_3960.0_3961.0_142.png']
2363,['10'],['./data/trainImg/6/well_6406_3_2_3960.0_3961.0_143.png']
